Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action
ISSUE-0835,KEY-0835,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Resolved,Reporter 5,Assignee 1,2023-07-15,2023-07-18 00:00:00.000000,3,26.94,Critical,Sales,Steps to resolve Access by Unauthorized Personnel Detected,385925.0,KRI,User_79,2023-07-15 01:47:00,file_access,DE,JP,900,26,13,2957.0,10.888,Critical,Immediate Response
ISSUE-0836,KEY-0836,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Resolved,Reporter 1,Assignee 16,2024-02-19,2024-02-25 00:00:00.000000,6,60.86,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,252105.0,KRI,User_80,2024-02-19 14:28:00,file_access,DE,DE,2428,26,21,2060.0,16.072000000000003,Critical,Immediate Response
ISSUE-0837,KEY-0837,Outdated Operating System Components,1,System Vulnerability,Low,In Progress,Reporter 3,Assignee 9,2024-10-03,2024-11-20 10:01:53.785164,48,52.37,Critical,IT,Steps to resolve Outdated Operating System Components,1064290.0,KPI,User_20,2024-10-03 07:58:00,data_modification,JP,JP,1061,26,12,3125.0,14.574,Critical,Immediate Response
ISSUE-0838,KEY-0838,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,In Progress,Reporter 2,Assignee 11,2024-07-20,2024-11-20 10:01:53.785164,123,54.7,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,236632.5,KRI,User_98,2024-07-20 03:10:00,login,CANADA,JP,975,27,15,2932.5,15.940000000000001,Critical,Immediate Response
ISSUE-0839,KEY-0839,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,In Progress,Reporter 6,Assignee 11,2024-05-31,2024-11-20 10:01:53.785164,173,69.28,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2555813.0,KPI,User_84,2024-05-31 22:11:00,file_access,CANADA,CANADA,962,31,10,1148.0,19.756,Critical,Immediate Response
ISSUE-0840,KEY-0840,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Open,Reporter 3,Assignee 8,2023-09-06,2024-11-20 10:01:53.785164,441,37.59,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,1766120.0,KRI,User_34,2023-09-06 07:16:00,file_access,IN,IN,1259,26,17,1415.0,13.418000000000001,Critical,Immediate Response
ISSUE-0841,KEY-0841,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Open,Reporter 4,Assignee 3,2023-10-18,2024-11-20 10:01:53.785164,399,23.35,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,764315.0,KRI,User_58,2023-10-18 17:14:00,data_modification,JP,JP,900,26,6,2018.0,11.170000000000002,Critical,Immediate Response
ISSUE-0842,KEY-0842,Weak Authentication Protocols,1,Access Control,High,In Progress,Reporter 8,Assignee 18,2023-08-04,2024-11-20 10:01:53.785164,474,57.82,Critical,Legal,Steps to resolve Weak Authentication Protocols,741236.0,KPI,User_92,2023-08-04 09:06:00,file_access,DE,FR,1284,26,17,3068.0,17.464,Critical,Immediate Response
ISSUE-0843,KEY-0843,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Closed,Reporter 8,Assignee 18,2024-03-16,2024-03-26 00:00:00.000000,10,62.77,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,994030.0,KPI,User_1,2024-03-16 13:57:00,login,CN,CN,1659,30,15,1215.0,16.654000000000003,Critical,Immediate Response
ISSUE-0844,KEY-0844,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Closed,Reporter 7,Assignee 11,2024-03-11,2024-03-20 00:00:00.000000,9,93.3,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,772874.0,KRI,User_28,2024-03-11 07:24:00,file_access,CN,CN,1501,26,17,5351.0,24.56,Critical,Immediate Response
ISSUE-0845,KEY-0845,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,In Progress,Reporter 3,Assignee 14,2023-01-18,2024-11-20 10:01:53.785164,672,44.75,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,1327271.0,KPI,User_19,2023-01-18 23:17:00,data_modification,Unknown,Unknown,900,28,17,1250.0,14.850000000000001,Critical,Immediate Response
ISSUE-0846,KEY-0846,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,In Progress,Reporter 10,Assignee 9,2023-10-23,2024-11-20 10:01:53.785164,394,44.3,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,961107.5,KRI,User_54,2023-10-23 13:42:00,login,EU,CN,1266,26,6,5385.0,12.959999999999999,Critical,Immediate Response
ISSUE-0847,KEY-0847,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,In Progress,Reporter 8,Assignee 17,2024-04-06,2024-11-20 10:01:53.785164,228,21.35,Critical,HR,Steps to resolve Missing or Inaccurate Asset Records,178694.0,KPI,User_63,2024-04-06 14:40:00,file_access,USA,USA,917,26,17,518.0,10.77,Critical,Immediate Response
ISSUE-0848,KEY-0848,Outdated Operating System Components,1,System Vulnerability,Critical,Open,Reporter 7,Assignee 14,2024-03-29,2024-11-20 10:01:53.785164,236,57.33,Critical,HR,Steps to resolve Outdated Operating System Components,2457533.0,KPI,User_85,2024-03-29 06:14:00,login,UK,UK,900,28,6,6767.0,17.966,Critical,Immediate Response
ISSUE-0849,KEY-0849,Supplier Security Compliance Gaps,1,Procurement Security,High,Resolved,Reporter 1,Assignee 19,2023-04-06,2023-04-15 00:00:00.000000,9,70.4,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,2931899.0,KPI,User_30,2023-04-06 00:25:00,login,FR,FR,900,26,6,2072.0,19.98,Critical,Immediate Response
ISSUE-0850,KEY-0850,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Open,Reporter 5,Assignee 2,2023-10-09,2024-11-20 10:01:53.785164,408,46.2,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,2154435.0,KRI,User_17,2023-10-09 11:35:00,file_access,UK,UK,1176,26,15,1017.5,13.34,Critical,Immediate Response
ISSUE-0851,KEY-0851,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Resolved,Reporter 6,Assignee 17,2024-10-01,2024-10-07 00:00:00.000000,6,117.16,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,854498.0,KRI,User_99,2024-10-01 16:30:00,login,DE,DE,913,42,10,3887.0,29.132,Critical,Immediate Response
ISSUE-0852,KEY-0852,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Resolved,Reporter 8,Assignee 9,2023-05-05,2023-05-10 00:00:00.000000,5,56.91,Critical,Sales,Steps to resolve Weak Cloud Storage Access Controls,1166813.0,KRI,User_88,2023-05-05 23:29:00,login,EU,EU,988,35,17,7877.0,17.682,Critical,Immediate Response
ISSUE-0853,KEY-0853,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Closed,Reporter 6,Assignee 20,2023-03-03,2023-03-07 00:00:00.000000,4,2.0,Low,Operations,Steps to resolve Missing or Inaccurate Asset Records,2624540.0,KPI,User_12,2023-03-03 09:35:00,login,JP,AU,900,26,3,2096.0,4.699999999999999,Medium,Increase Monitoring
ISSUE-0854,KEY-0854,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Resolved,Reporter 6,Assignee 3,2023-11-30,2023-12-04 00:00:00.000000,4,82.45,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,2006257.5,KRI,User_41,2023-11-30 05:42:00,login,DE,DE,900,30,12,787.5,21.290000000000003,Critical,Immediate Response
ISSUE-0855,KEY-0855,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 5,Assignee 6,2023-12-05,2024-11-20 10:01:53.785164,351,85.6,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,464240.0,KRI,User_27,2023-12-05 02:54:00,data_modification,CN,UK,900,26,18,3057.5,21.220000000000002,Critical,Immediate Response
ISSUE-0856,KEY-0856,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Closed,Reporter 5,Assignee 12,2024-11-16,2024-11-24 00:00:00.000000,8,30.16,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1567847.5,KRI,User_67,2024-11-16 13:45:00,file_access,JP,JP,900,26,6,4767.5,10.132,Critical,Immediate Response
ISSUE-0857,KEY-0857,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Resolved,Reporter 1,Assignee 10,2023-10-07,2023-10-12 00:00:00.000000,5,94.67,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,1498760.0,KPI,User_78,2023-10-07 16:42:00,login,JP,JP,900,28,10,3056.0,24.634,Critical,Immediate Response
ISSUE-0858,KEY-0858,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,In Progress,Reporter 5,Assignee 14,2023-12-21,2024-11-20 10:01:53.785164,335,38.89,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,1003586.0,KPI,User_45,2023-12-21 20:41:00,login,UK,UK,900,28,13,1913.0,14.278,Critical,Immediate Response
ISSUE-0859,KEY-0859,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Open,Reporter 6,Assignee 8,2023-11-19,2024-11-20 10:01:53.785164,367,11.75,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,617441.0,KPI,User_36,2023-11-19 22:57:00,file_access,DE,UK,1992,28,35,13190.0,8.85,High,Lock Account & Alert
ISSUE-0860,KEY-0860,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Open,Reporter 3,Assignee 18,2023-04-04,2024-11-20 10:01:53.785164,596,84.26,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2024795.0,KRI,User_92,2023-04-04 08:07:00,file_access,Unknown,Unknown,900,26,9,3305.0,21.852,Critical,Immediate Response
ISSUE-0861,KEY-0861,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Closed,Reporter 4,Assignee 19,2023-03-14,2023-03-24 00:00:00.000000,10,34.41,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,1159217.5,KPI,User_59,2023-03-14 09:57:00,data_modification,IN,Unknown,900,30,18,5980.0,11.882,Critical,Immediate Response
ISSUE-0862,KEY-0862,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,In Progress,Reporter 2,Assignee 7,2024-10-06,2024-11-20 10:01:53.785164,45,64.66,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,2265025.0,KRI,User_23,2024-10-06 14:59:00,login,Unknown,Unknown,900,26,18,2492.5,17.032,Critical,Immediate Response
ISSUE-0863,KEY-0863,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Open,Reporter 7,Assignee 17,2023-04-28,2024-11-20 10:01:53.785164,572,47.69,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,756890.0,KRI,User_88,2023-04-28 03:10:00,login,USA,FR,2158,26,13,926.0,16.038,Critical,Immediate Response
ISSUE-0864,KEY-0864,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Closed,Reporter 9,Assignee 19,2023-10-18,2023-10-23 00:00:00.000000,5,54.1,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,1743892.5,KPI,User_19,2023-10-18 15:13:00,file_access,IN,IN,1512,30,24,3640.0,15.620000000000001,Critical,Immediate Response
ISSUE-0865,KEY-0865,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Open,Reporter 10,Assignee 17,2023-05-22,2024-11-20 10:01:53.785164,548,2.0,Low,Sales,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2690195.0,KPI,User_4,2023-05-22 22:40:00,file_access,JP,JP,900,26,13,6497.0,5.3,Medium,Increase Monitoring
ISSUE-0866,KEY-0866,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Closed,Reporter 2,Assignee 13,2024-02-15,2024-02-19 00:00:00.000000,4,50.16,Critical,IT,Steps to resolve Missing or Inaccurate Asset Records,192417.5,KPI,User_30,2024-02-15 17:10:00,login,CANADA,CANADA,900,33,15,8130.0,14.832,Critical,Immediate Response
ISSUE-0867,KEY-0867,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Resolved,Reporter 5,Assignee 4,2024-04-13,2024-04-16 00:00:00.000000,3,86.83,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,555119.0,KRI,User_100,2024-04-13 03:58:00,data_modification,FR,FR,900,26,21,1250.0,22.866,Critical,Immediate Response
ISSUE-0868,KEY-0868,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Open,Reporter 9,Assignee 18,2023-06-30,2024-11-20 10:01:53.785164,509,18.23,Critical,IT,Steps to resolve Detected Malware Infiltration in Internal Systems,971257.5,KRI,User_94,2023-06-30 17:21:00,data_modification,IN,IN,1530,26,9,1677.5,7.746,High,Lock Account & Alert
ISSUE-0869,KEY-0869,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Closed,Reporter 10,Assignee 8,2024-03-01,2024-03-09 00:00:00.000000,8,51.42,Critical,Sales,Steps to resolve Weak Cloud Storage Access Controls,802660.0,KRI,User_38,2024-03-01 04:09:00,data_modification,USA,USA,1561,26,15,1617.5,15.284,Critical,Immediate Response
ISSUE-0870,KEY-0870,Inadequate Firewall Configurations,1,Network Security,Low,In Progress,Reporter 1,Assignee 17,2023-05-04,2024-11-20 10:01:53.785164,566,79.25,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,2328957.5,KPI,User_53,2023-05-04 02:36:00,login,UK,UK,900,26,15,2090.0,19.950000000000003,Critical,Immediate Response
ISSUE-0871,KEY-0871,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Open,Reporter 8,Assignee 5,2023-04-23,2024-11-20 10:01:53.785164,577,52.17,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,1621853.0,KRI,User_32,2023-04-23 19:39:00,data_modification,CANADA,FR,1130,28,28,3206.0,16.334000000000003,Critical,Immediate Response
ISSUE-0872,KEY-0872,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Closed,Reporter 9,Assignee 18,2023-09-09,2023-09-19 00:00:00.000000,10,42.0,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,644325.0,KRI,User_8,2023-09-09 07:55:00,file_access,CN,IN,2420,26,15,2797.5,13.4,Critical,Immediate Response
ISSUE-0873,KEY-0873,Supplier Security Compliance Gaps,1,Procurement Security,Low,In Progress,Reporter 3,Assignee 5,2024-09-16,2024-11-20 10:01:53.785164,65,82.72,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,2228435.0,KPI,User_91,2024-09-16 05:12:00,data_modification,FR,FR,900,26,15,4317.5,20.644000000000002,Critical,Immediate Response
ISSUE-0874,KEY-0874,Weak Authentication Protocols,1,Access Control,Low,In Progress,Reporter 1,Assignee 3,2024-08-07,2024-11-20 10:01:53.785164,105,80.59,Critical,Operations,Steps to resolve Weak Authentication Protocols,2253175.0,KPI,User_30,2024-08-07 13:27:00,data_modification,EU,EU,900,26,15,5797.5,20.218000000000004,Critical,Immediate Response
ISSUE-0875,KEY-0875,Weak Authentication Protocols,1,Access Control,Medium,Open,Reporter 8,Assignee 10,2023-04-04,2024-11-20 10:01:53.785164,596,68.47,Critical,IT,Steps to resolve Weak Authentication Protocols,305507.5,KPI,User_73,2023-04-04 04:20:00,login,AU,AU,900,26,12,617.5,18.694000000000003,Critical,Immediate Response
ISSUE-0876,KEY-0876,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Closed,Reporter 3,Assignee 11,2023-07-21,2023-07-26 00:00:00.000000,5,34.76,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,2453837.5,KRI,User_93,2023-07-21 00:11:00,data_modification,IN,IN,900,26,3,1622.5,11.352,Critical,Immediate Response
ISSUE-0877,KEY-0877,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Closed,Reporter 1,Assignee 4,2024-01-23,2024-02-02 00:00:00.000000,10,50.15,Critical,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1982730.0,KRI,User_39,2024-01-23 10:57:00,data_modification,CANADA,CANADA,1070,26,15,5202.5,14.13,Critical,Immediate Response
ISSUE-0878,KEY-0878,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Closed,Reporter 6,Assignee 5,2024-05-14,2024-05-16 00:00:00.000000,2,37.19,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,1832552.0,KRI,User_66,2024-05-14 03:34:00,login,AU,AU,918,26,10,518.0,13.537999999999998,Critical,Immediate Response
ISSUE-0879,KEY-0879,Insufficient Access Control Measures,1,Control Effectiveness,High,Resolved,Reporter 2,Assignee 1,2024-04-25,2024-05-02 00:00:00.000000,7,58.41,Critical,HR,Steps to resolve Insufficient Access Control Measures,1648763.0,KPI,User_35,2024-04-25 11:27:00,login,EU,EU,1502,26,21,1970.0,17.382,Critical,Immediate Response
ISSUE-0880,KEY-0880,Insufficient Access Control Measures,1,Control Effectiveness,Low,Open,Reporter 7,Assignee 20,2023-10-23,2024-11-20 10:01:53.785164,394,60.68,Critical,IT,Steps to resolve Insufficient Access Control Measures,794822.5,KPI,User_10,2023-10-23 05:51:00,file_access,IN,FR,1127,26,9,2762.5,16.236,Critical,Immediate Response
ISSUE-0881,KEY-0881,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 4,Assignee 7,2024-11-07,2024-11-14 00:00:00.000000,7,92.71,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,465395.0,KRI,User_91,2024-11-07 15:08:00,login,CN,CN,1310,26,13,14942.0,24.842,Critical,Immediate Response
ISSUE-0882,KEY-0882,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Resolved,Reporter 10,Assignee 2,2023-05-08,2023-05-15 00:00:00.000000,7,113.79,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,2877359.0,KRI,User_97,2023-05-08 17:10:00,file_access,AU,AU,900,26,10,1775.0,29.058000000000003,Critical,Immediate Response
ISSUE-0883,KEY-0883,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Closed,Reporter 10,Assignee 7,2023-02-27,2023-03-06 00:00:00.000000,7,49.38,Critical,Sales,Steps to resolve Incomplete Risk Management Framework,633452.0,KPI,User_47,2023-02-27 06:07:00,login,USA,DE,1622,26,13,635.0,16.176000000000002,Critical,Immediate Response
ISSUE-0884,KEY-0884,Inadequate Firewall Configurations,1,Network Security,Low,In Progress,Reporter 7,Assignee 9,2024-09-04,2024-11-20 10:01:53.785164,77,73.31,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,1432990.0,KPI,User_35,2024-09-04 16:16:00,file_access,CN,CN,900,33,21,3732.5,18.762,Critical,Immediate Response
ISSUE-0885,KEY-0885,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Resolved,Reporter 5,Assignee 6,2023-06-02,2023-06-03 00:00:00.000000,1,25.45,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1620581.0,KRI,User_49,2023-06-02 21:43:00,data_modification,Unknown,Unknown,1228,26,13,4127.0,11.19,Critical,Immediate Response
ISSUE-0886,KEY-0886,Outdated Operating System Components,1,System Vulnerability,Medium,In Progress,Reporter 1,Assignee 10,2024-04-05,2024-11-20 10:01:53.785164,229,48.59,Critical,Finance,Steps to resolve Outdated Operating System Components,884207.5,KPI,User_79,2024-04-05 22:41:00,data_modification,AU,AU,1435,26,3,3252.5,14.318000000000001,Critical,Immediate Response
ISSUE-0887,KEY-0887,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Closed,Reporter 9,Assignee 6,2024-07-28,2024-07-29 00:00:00.000000,1,76.31,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,711188.0,KRI,User_100,2024-07-28 22:51:00,login,CANADA,CANADA,900,31,10,950.0,21.362000000000002,Critical,Immediate Response
ISSUE-0888,KEY-0888,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Resolved,Reporter 10,Assignee 5,2024-01-29,2024-01-30 00:00:00.000000,1,67.7,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2763539.0,KRI,User_36,2024-01-29 03:07:00,login,EU,EU,900,26,6,1472.0,19.040000000000003,Critical,Immediate Response
ISSUE-0889,KEY-0889,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,In Progress,Reporter 7,Assignee 8,2024-08-26,2024-11-20 10:01:53.785164,86,33.77,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,670796.0,KPI,User_48,2024-08-26 15:17:00,file_access,FR,FR,1421,26,17,2291.0,13.254000000000001,Critical,Immediate Response
ISSUE-0890,KEY-0890,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Resolved,Reporter 10,Assignee 11,2023-12-14,2023-12-19 00:00:00.000000,5,77.21,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1422767.5,KRI,User_58,2023-12-14 09:11:00,file_access,IN,CANADA,1785,26,18,545.0,19.342000000000002,Critical,Immediate Response
ISSUE-0891,KEY-0891,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Closed,Reporter 7,Assignee 6,2024-08-12,2024-08-22 00:00:00.000000,10,25.89,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2224784.0,KRI,User_35,2024-08-12 07:55:00,data_modification,CANADA,CANADA,1296,26,10,2705.0,11.078000000000001,Critical,Immediate Response
ISSUE-0892,KEY-0892,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Closed,Reporter 2,Assignee 7,2023-09-18,2023-09-22 00:00:00.000000,4,88.01,Critical,HR,Steps to resolve Incomplete Risk Management Framework,2482673.0,KPI,User_46,2023-09-18 13:50:00,file_access,USA,USA,2066,28,13,3113.0,23.902,Critical,Immediate Response
ISSUE-0893,KEY-0893,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Closed,Reporter 9,Assignee 19,2023-12-09,2023-12-18 00:00:00.000000,9,25.51,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,1162725.0,KRI,User_39,2023-12-09 19:17:00,file_access,EU,EU,900,26,15,3137.5,10.102,Critical,Immediate Response
ISSUE-0894,KEY-0894,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Resolved,Reporter 5,Assignee 16,2023-02-12,2023-02-20 00:00:00.000000,8,39.87,Critical,Legal,Steps to resolve Delayed Patching of Known Vulnerabilities,1906199.0,KPI,User_7,2023-02-12 17:30:00,data_modification,Unknown,Unknown,2082,26,17,1784.0,13.874,Critical,Immediate Response
ISSUE-0895,KEY-0895,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,In Progress,Reporter 3,Assignee 15,2024-04-01,2024-11-20 10:01:53.785164,233,62.6,Critical,Operations,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1935617.0,KPI,User_79,2024-04-01 03:10:00,login,EU,EU,2514,26,13,2429.0,19.020000000000003,Critical,Immediate Response
ISSUE-0896,KEY-0896,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Open,Reporter 10,Assignee 9,2023-01-05,2024-11-20 10:01:53.785164,685,65.31,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,1088715.0,KPI,User_77,2023-01-05 16:26:00,data_modification,UK,UK,1839,26,18,707.5,17.162,Critical,Immediate Response
ISSUE-0897,KEY-0897,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Open,Reporter 4,Assignee 18,2023-02-04,2024-11-20 10:01:53.785164,655,48.96,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,616334.0,KRI,User_13,2023-02-04 19:24:00,data_modification,DE,DE,900,26,13,5606.0,16.292,Critical,Immediate Response
ISSUE-0898,KEY-0898,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,In Progress,Reporter 10,Assignee 17,2023-04-12,2024-11-20 10:01:53.785164,588,15.32,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,824636.0,KPI,User_5,2023-04-12 22:35:00,login,Unknown,Unknown,900,31,10,3944.0,9.564,Critical,Immediate Response
ISSUE-0899,KEY-0899,Supplier Security Compliance Gaps,1,Procurement Security,High,Open,Reporter 3,Assignee 17,2023-04-30,2024-11-20 10:01:53.785164,570,41.97,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,629471.0,KPI,User_64,2023-04-30 17:23:00,login,FR,FR,1228,26,6,4943.0,14.294,Critical,Immediate Response
ISSUE-0900,KEY-0900,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Open,Reporter 10,Assignee 11,2023-10-28,2024-11-20 10:01:53.785164,389,2.0,Low,Finance,Steps to resolve Insufficient Access Control Measures,1444826.0,KPI,User_10,2023-10-28 20:18:00,data_modification,AU,CN,2711,26,17,2828.0,5.3,Medium,Increase Monitoring
ISSUE-0901,KEY-0901,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Resolved,Reporter 6,Assignee 11,2024-09-14,2024-09-22 00:00:00.000000,8,40.54,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,1781707.5,KRI,User_45,2024-09-14 06:01:00,login,CN,CN,3203,26,18,3755.0,13.108,Critical,Immediate Response
ISSUE-0902,KEY-0902,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 3,Assignee 9,2023-01-29,2023-02-08 00:00:00.000000,10,57.32,Critical,HR,Steps to resolve Outdated Operating System Components,666540.0,KPI,User_34,2023-01-29 09:41:00,login,Unknown,FR,2152,26,6,832.5,15.564,Critical,Immediate Response
ISSUE-0903,KEY-0903,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Open,Reporter 1,Assignee 8,2024-08-22,2024-11-20 10:01:53.785164,90,64.65,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,792251.0,KPI,User_88,2024-08-22 08:24:00,file_access,Unknown,EU,2001,26,10,3836.0,18.830000000000002,Critical,Immediate Response
ISSUE-0904,KEY-0904,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Resolved,Reporter 4,Assignee 14,2024-03-02,2024-03-09 00:00:00.000000,7,96.05,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2167617.5,KRI,User_79,2024-03-02 13:39:00,file_access,FR,CANADA,900,26,3,6502.5,23.610000000000003,Critical,Immediate Response
ISSUE-0905,KEY-0905,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Closed,Reporter 6,Assignee 3,2024-02-24,2024-03-03 00:00:00.000000,8,61.55,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,569537.0,KRI,User_49,2024-02-24 10:38:00,data_modification,CANADA,CANADA,1433,26,13,11231.0,18.21,Critical,Immediate Response
