Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action
ISSUE-0683,KEY-0683,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,In Progress,Reporter 6,Assignee 6,2025-01-15,2025-09-19 22:15:24.985808,247,19.58,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,697365.0,KRI,User_67,2025-01-15 07:40:00,file_access,FR,FR,900,26,6,577.5,54.01357983315289,6814,7.466,High,Flag for Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0684,KEY-0684,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Resolved,Reporter 7,Assignee 13,2025-02-28,2025-03-06 00:00:00.000000,6,67.46,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1904483.0,KRI,User_58,2025-02-28 05:48:00,file_access,JP,JP,2226,26,28,710.0,37.871678901454885,4911,18.191999999999997,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0685,KEY-0685,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,In Progress,Reporter 5,Assignee 5,2023-07-24,2025-09-19 22:15:24.985808,788,71.0,Critical,Sales,Steps to resolve Unauthorized Access Leading to Data Exposure,790622.0,KRI,User_94,2023-07-24 20:26:00,login,UK,UK,2068,31,6,7955.0,26.408944248573803,7446,19.250000000000004,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0686,KEY-0686,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Closed,Reporter 1,Assignee 7,2025-08-18,2025-08-21 00:00:00.000000,3,62.85,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,2802953.0,KPI,User_78,2025-08-18 09:19:00,login,AU,AU,1180,26,10,1634.0,22.283013547523158,6463,17.720000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0687,KEY-0687,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,In Progress,Reporter 8,Assignee 5,2024-04-24,2025-09-19 22:15:24.985808,513,35.1,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,2059151.0,KRI,User_36,2024-04-24 10:53:00,data_modification,DE,AU,1811,28,10,3728.0,58.567311262795045,5896,11.919999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0688,KEY-0688,Inadequate Firewall Configurations,1,Network Security,Low,Closed,Reporter 3,Assignee 7,2023-04-14,2023-04-18 00:00:00.000000,4,3.58,Low,Sales,Steps to resolve Inadequate Firewall Configurations,2057402.5,KPI,User_46,2023-04-14 02:18:00,login,DE,DE,1958,26,9,4272.5,21.923478223451326,7394,2.8660000000000005,Low,No Action Needed | Limit Data Transfer
ISSUE-0689,KEY-0689,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,In Progress,Reporter 10,Assignee 4,2023-08-25,2025-09-19 22:15:24.985808,756,2.0,Low,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,278825.0,KRI,User_35,2023-08-25 10:09:00,file_access,JP,JP,900,26,6,3947.0,65.10140687826879,7621,4.3999999999999995,Medium,Schedule Investigation | Limit Data Transfer
ISSUE-0690,KEY-0690,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Open,Reporter 9,Assignee 12,2023-11-20,2025-09-19 22:15:24.985808,669,20.96,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1831590.0,KRI,User_82,2023-11-20 09:13:00,data_modification,IN,IN,1469,26,12,3102.5,66.26571832739774,6913,8.642,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0691,KEY-0691,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,In Progress,Reporter 7,Assignee 3,2023-04-17,2025-09-19 22:15:24.985808,886,45.66,Critical,C-Suite Executives,Steps to resolve Weak Cloud Storage Access Controls,1451547.5,KRI,User_56,2023-04-17 22:03:00,file_access,CANADA,UK,2298,27,18,1342.5,28.23711960381185,7875,12.681999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0692,KEY-0692,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Closed,Reporter 9,Assignee 6,2024-02-11,2024-02-17 00:00:00.000000,6,47.69,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,575637.5,KRI,User_99,2024-02-11 01:01:00,file_access,AU,AU,1305,26,12,4927.5,31.562093092267034,3059,12.738,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0693,KEY-0693,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Resolved,Reporter 9,Assignee 4,2023-10-26,2023-11-05 00:00:00.000000,10,35.27,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2449289.0,KPI,User_38,2023-10-26 09:59:00,login,CN,CN,900,26,13,3932.0,28.06171264228147,4271,12.454,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0694,KEY-0694,Weak Authentication Protocols,1,Access Control,High,Closed,Reporter 2,Assignee 6,2023-08-17,2023-08-25 00:00:00.000000,8,29.89,Critical,IT,Steps to resolve Weak Authentication Protocols,2612036.0,KPI,User_9,2023-08-17 07:13:00,file_access,FR,FR,900,35,10,9815.0,39.51370957466799,5059,10.878,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0695,KEY-0695,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Closed,Reporter 6,Assignee 5,2024-10-30,2024-11-05 00:00:00.000000,6,44.63,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,2222117.5,KRI,User_8,2024-10-30 16:19:00,login,CANADA,CANADA,1530,30,9,2737.5,38.09819310953936,6781,13.026,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0696,KEY-0696,Incomplete Risk Management Framework,1,Risk Management Maturity,High,In Progress,Reporter 4,Assignee 11,2023-11-12,2025-09-19 22:15:24.985808,677,29.94,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,2356865.0,KPI,User_57,2023-11-12 22:18:00,login,CANADA,CANADA,900,26,10,2387.0,57.70113655757216,4939,10.887999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0697,KEY-0697,Weak Authentication Protocols,1,Access Control,High,In Progress,Reporter 7,Assignee 7,2025-06-21,2025-09-19 22:15:24.985808,90,58.55,Critical,HR,Steps to resolve Weak Authentication Protocols,1791623.0,KPI,User_66,2025-06-21 12:44:00,data_modification,FR,JP,900,26,3,1061.0,47.406365103143855,5487,16.41,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer
ISSUE-0698,KEY-0698,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Closed,Reporter 7,Assignee 2,2024-10-17,2024-10-25 00:00:00.000000,8,20.49,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,792773.0,KPI,User_99,2024-10-17 12:03:00,file_access,Unknown,Unknown,2142,28,10,2699.0,42.54596047493822,5411,9.497999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0699,KEY-0699,Supplier Security Compliance Gaps,1,Procurement Security,High,In Progress,Reporter 4,Assignee 4,2023-01-14,2025-09-19 22:15:24.985808,979,59.95,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,532295.0,KPI,User_61,2023-01-14 04:35:00,file_access,DE,IN,900,31,17,890.0,67.73612586282812,7950,17.190000000000005,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0700,KEY-0700,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Open,Reporter 10,Assignee 9,2023-11-04,2025-09-19 22:15:24.985808,685,49.33,Critical,External Contractors,Steps to resolve Insufficient Access Control Measures,1727697.5,KPI,User_73,2023-11-04 18:01:00,file_access,EU,EU,900,27,6,1185.0,69.71473096188109,5368,14.165999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0701,KEY-0701,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 10,Assignee 4,2024-02-22,2024-02-26 00:00:00.000000,4,67.66,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,666385.0,KRI,User_50,2024-02-22 18:14:00,file_access,FR,AU,1502,26,6,680.0,26.29720470226034,7276,16.882,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0702,KEY-0702,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Closed,Reporter 6,Assignee 10,2023-09-26,2023-10-01 00:00:00.000000,5,28.95,Critical,External Contractors,Steps to resolve Non-Compliance with Data Protection Regulations,2032597.5,KRI,User_87,2023-09-26 19:22:00,file_access,FR,FR,1417,26,3,1967.5,40.582464914361736,6308,8.94,High,Flag for Review | Limit Data Transfer
ISSUE-0703,KEY-0703,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,In Progress,Reporter 6,Assignee 16,2023-01-13,2025-09-19 22:15:24.985808,980,64.87,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,1675676.0,KRI,User_2,2023-01-13 19:07:00,data_modification,AU,AU,900,26,6,2015.0,35.01147774238253,3327,17.874000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0704,KEY-0704,Outdated Operating System Components,1,System Vulnerability,Low,Closed,Reporter 5,Assignee 13,2025-04-28,2025-05-04 00:00:00.000000,6,65.09,Critical,Operations,Steps to resolve Outdated Operating System Components,1356782.5,KPI,User_89,2025-04-28 00:55:00,file_access,UK,USA,900,26,6,902.5,75.91589021111606,3792,16.368000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0705,KEY-0705,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Resolved,Reporter 10,Assignee 5,2024-07-24,2024-08-01 00:00:00.000000,8,80.81,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,2860403.0,KRI,User_14,2024-07-24 18:52:00,data_modification,UK,IN,1913,26,10,2660.0,59.33982718118992,5525,21.562,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0706,KEY-0706,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Closed,Reporter 10,Assignee 14,2024-07-12,2024-07-14 00:00:00.000000,2,23.62,Critical,Legal,Steps to resolve Incomplete Risk Management Framework,2495225.0,KPI,User_40,2024-07-12 05:59:00,data_modification,CANADA,CANADA,900,26,9,652.5,72.91025532331928,4111,7.874,High,Flag for Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0707,KEY-0707,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Resolved,Reporter 3,Assignee 3,2023-05-18,2023-05-25 00:00:00.000000,7,110.92,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,1682903.0,KRI,User_7,2023-05-18 05:07:00,data_modification,CN,CN,1301,26,17,2747.0,27.42236533973917,3345,26.884,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0708,KEY-0708,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,In Progress,Reporter 2,Assignee 15,2023-01-01,2025-09-19 22:15:24.985808,992,14.79,Critical,External Contractors,Steps to resolve Weak Cloud Storage Access Controls,2361070.0,KRI,User_61,2023-01-01 02:34:00,data_modification,EU,EU,900,26,9,615.0,71.58965730991955,4255,6.508,Medium,Log Activity for Reference | Limit Data Transfer
ISSUE-0709,KEY-0709,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,In Progress,Reporter 3,Assignee 6,2024-08-08,2025-09-19 22:15:24.985808,407,68.52,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,240200.0,KPI,User_16,2024-08-08 19:35:00,data_modification,Unknown,Unknown,1917,26,21,3700.0,54.46726003048804,6338,17.254,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0710,KEY-0710,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Resolved,Reporter 4,Assignee 20,2023-07-12,2023-07-17 00:00:00.000000,5,83.56,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1865270.0,KRI,User_92,2023-07-12 00:30:00,data_modification,FR,AU,900,30,9,877.5,45.4284381495668,6150,20.812,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0711,KEY-0711,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Closed,Reporter 2,Assignee 19,2025-06-14,2025-06-22 00:00:00.000000,8,82.99,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,1323626.0,KPI,User_49,2025-06-14 01:26:00,file_access,USA,USA,900,26,17,2129.0,51.037508697173294,5425,21.997999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0712,KEY-0712,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Closed,Reporter 5,Assignee 15,2024-08-21,2024-08-23 00:00:00.000000,2,21.46,Critical,External Contractors,Steps to resolve Detected Malware Infiltration in Internal Systems,850047.5,KRI,User_94,2024-08-21 12:27:00,data_modification,CN,CN,900,26,6,4285.0,75.49606748503577,6801,7.592,High,Flag for Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0713,KEY-0713,Incomplete Risk Management Framework,1,Risk Management Maturity,High,In Progress,Reporter 5,Assignee 7,2023-10-10,2025-09-19 22:15:24.985808,710,2.0,Low,HR,Steps to resolve Incomplete Risk Management Framework,1346213.0,KPI,User_67,2023-10-10 02:09:00,login,FR,FR,900,26,13,5000.0,60.80309377789857,7208,4.3999999999999995,Medium,Schedule Investigation | Limit Data Transfer
ISSUE-0714,KEY-0714,Supplier Security Compliance Gaps,1,Procurement Security,High,Resolved,Reporter 6,Assignee 2,2024-09-23,2024-09-30 00:00:00.000000,7,90.64,Critical,HR,Steps to resolve Supplier Security Compliance Gaps,182861.0,KPI,User_14,2024-09-23 10:25:00,data_modification,EU,EU,900,39,6,854.0,22.39966948061165,3042,22.828,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0715,KEY-0715,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Open,Reporter 5,Assignee 5,2023-09-02,2025-09-19 22:15:24.985808,748,64.01,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,2312965.0,KRI,User_98,2023-09-02 09:00:00,file_access,DE,DE,900,26,6,1485.0,74.13246495511962,4440,16.352,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0716,KEY-0716,Supplier Security Compliance Gaps,1,Procurement Security,High,Closed,Reporter 5,Assignee 16,2024-03-29,2024-04-06 00:00:00.000000,8,25.57,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,2865509.0,KPI,User_83,2024-03-29 16:44:00,data_modification,CANADA,CANADA,900,26,10,1784.0,23.193291050385547,3973,10.014,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0717,KEY-0717,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Closed,Reporter 8,Assignee 16,2023-10-19,2023-10-21 00:00:00.000000,2,2.0,Low,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,1885439.0,KRI,User_45,2023-10-19 04:49:00,data_modification,JP,JP,900,26,21,9563.0,78.37081028111507,4679,3.85,Low,Routine Monitoring | Limit Data Transfer
ISSUE-0718,KEY-0718,Insufficient Access Control Measures,1,Control Effectiveness,High,Closed,Reporter 6,Assignee 9,2024-12-27,2025-01-04 00:00:00.000000,8,54.59,Critical,External Contractors,Steps to resolve Insufficient Access Control Measures,1863488.0,KPI,User_15,2024-12-27 01:50:00,login,FR,FR,900,35,21,3782.0,46.724038957976,6965,15.968,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0719,KEY-0719,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Resolved,Reporter 9,Assignee 14,2023-06-24,2023-07-02 00:00:00.000000,8,87.58,Critical,External Contractors,Steps to resolve Missing or Inaccurate Asset Records,676406.0,KPI,User_18,2023-06-24 00:20:00,data_modification,IN,CN,900,26,17,7001.0,44.17502064374084,3712,22.416,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0720,KEY-0720,Insufficient Access Control Measures,1,Control Effectiveness,Low,In Progress,Reporter 3,Assignee 10,2023-03-17,2025-09-19 22:15:24.985808,917,49.8,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,1076905.0,KPI,User_56,2023-03-17 04:05:00,data_modification,USA,USA,1149,26,18,6852.5,23.14738099943392,7444,13.51,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0721,KEY-0721,Incomplete Risk Management Framework,1,Risk Management Maturity,High,In Progress,Reporter 1,Assignee 18,2024-10-09,2025-09-19 22:15:24.985808,345,98.67,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,2529476.0,KPI,User_62,2024-10-09 07:09:00,file_access,UK,UK,2522,35,13,2387.0,75.43733464996285,3094,24.784000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0722,KEY-0722,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Closed,Reporter 10,Assignee 15,2024-03-10,2024-03-20 00:00:00.000000,10,28.96,Critical,External Contractors,Steps to resolve Weak Cloud Storage Access Controls,1193765.0,KRI,User_65,2024-03-10 13:15:00,file_access,DE,DE,1185,26,13,4478.0,36.65450504818257,4146,10.692,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0723,KEY-0723,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Resolved,Reporter 2,Assignee 20,2023-09-30,2023-10-03 00:00:00.000000,3,10.41,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1294272.5,KPI,User_86,2023-09-30 21:45:00,data_modification,CN,CN,900,26,12,2395.0,77.07062724826791,3310,5.232,Medium,Log Activity for Reference | Limit Data Transfer
ISSUE-0724,KEY-0724,Inadequate Firewall Configurations,1,Network Security,High,In Progress,Reporter 3,Assignee 6,2025-02-23,2025-09-19 22:15:24.985808,208,25.38,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,1083248.0,KPI,User_82,2025-02-23 11:12:00,data_modification,CN,CN,997,26,21,3917.0,52.36896372796484,5022,9.975999999999999,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0725,KEY-0725,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Open,Reporter 5,Assignee 6,2023-02-26,2025-09-19 22:15:24.985808,936,56.66,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,1888967.0,KPI,User_28,2023-02-26 15:40:00,data_modification,USA,USA,3118,26,17,9602.0,51.75886674212812,6851,16.382,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0726,KEY-0726,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Open,Reporter 10,Assignee 16,2023-07-15,2025-09-19 22:15:24.985808,797,139.92,Critical,External Contractors,Steps to resolve Access by Unauthorized Personnel Detected,2018480.0,KRI,User_79,2023-07-15 00:09:00,file_access,CN,CN,900,26,10,10577.0,75.35523707866957,7007,33.684,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0727,KEY-0727,Supplier Security Compliance Gaps,1,Procurement Security,High,Resolved,Reporter 3,Assignee 16,2023-07-11,2023-07-21 00:00:00.000000,10,56.21,Critical,External Contractors,Steps to resolve Supplier Security Compliance Gaps,2854784.0,KPI,User_61,2023-07-11 17:37:00,file_access,USA,USA,900,26,21,803.0,40.93518730531287,5370,16.142,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0728,KEY-0728,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,In Progress,Reporter 6,Assignee 1,2023-08-07,2025-09-19 22:15:24.985808,774,73.11,Critical,Sales,Steps to resolve Non-Compliance with Data Protection Regulations,2132635.0,KRI,User_56,2023-08-07 13:29:00,file_access,USA,USA,900,26,12,4760.0,47.17931376478231,4446,18.022,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0729,KEY-0729,Insufficient Access Control Measures,1,Control Effectiveness,Low,In Progress,Reporter 7,Assignee 3,2024-09-08,2025-09-19 22:15:24.985808,376,45.79,Critical,IT,Steps to resolve Insufficient Access Control Measures,920090.0,KPI,User_84,2024-09-08 19:38:00,login,Unknown,Unknown,900,26,15,9645.0,25.408331398330553,6624,12.707999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0730,KEY-0730,Outdated Operating System Components,1,System Vulnerability,High,Open,Reporter 7,Assignee 1,2024-07-21,2025-09-19 22:15:24.985808,425,43.35,Critical,Sales,Steps to resolve Outdated Operating System Components,208817.0,KPI,User_28,2024-07-21 05:33:00,login,IN,IN,1597,26,13,5432.0,46.90723567459942,3009,13.569999999999999,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0731,KEY-0731,Inadequate Firewall Configurations,1,Network Security,Low,Open,Reporter 6,Assignee 2,2023-12-21,2025-09-19 22:15:24.985808,638,35.39,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,402637.5,KPI,User_40,2023-12-21 17:33:00,login,Unknown,Unknown,907,30,12,1882.5,48.135318162462575,3090,10.477999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0732,KEY-0732,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,In Progress,Reporter 4,Assignee 15,2023-03-04,2025-09-19 22:15:24.985808,930,26.95,Critical,External Contractors,Steps to resolve Successful Phishing Attempt Targeting Executives,224442.5,KRI,User_77,2023-03-04 09:13:00,data_modification,AU,JP,900,26,15,1455.0,42.5413511501056,5186,9.54,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0733,KEY-0733,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Open,Reporter 4,Assignee 18,2024-04-02,2025-09-19 22:15:24.985808,535,80.63,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2169865.0,KRI,User_56,2024-04-02 06:39:00,file_access,CANADA,CANADA,1247,26,15,1095.0,31.282324923959788,7620,19.676000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0734,KEY-0734,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Closed,Reporter 4,Assignee 3,2023-05-24,2023-05-30 00:00:00.000000,6,110.51,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,1191917.5,KRI,User_50,2023-05-24 04:44:00,login,CANADA,CANADA,900,26,18,3302.5,64.80802412699342,6676,25.602000000000007,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0735,KEY-0735,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Open,Reporter 3,Assignee 2,2023-11-24,2025-09-19 22:15:24.985808,665,30.19,Critical,HR,Steps to resolve Supplier Security Compliance Gaps,2500485.0,KPI,User_37,2023-11-24 21:35:00,file_access,EU,EU,900,26,12,5582.5,71.89154387974129,5634,10.338,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0736,KEY-0736,Weak Authentication Protocols,1,Access Control,Medium,Resolved,Reporter 10,Assignee 7,2025-01-13,2025-01-22 00:00:00.000000,9,4.62,Medium,HR,Steps to resolve Weak Authentication Protocols,2054487.5,KPI,User_9,2025-01-13 20:47:00,data_modification,CANADA,CANADA,900,26,12,1457.5,54.4474927141974,7754,4.473999999999999,Medium,Routine Monitoring | Limit Data Transfer
ISSUE-0737,KEY-0737,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,In Progress,Reporter 9,Assignee 10,2025-05-31,2025-09-19 22:15:24.985808,111,41.17,Critical,IT,Steps to resolve Detected Malware Infiltration in Internal Systems,292105.0,KRI,User_5,2025-05-31 23:23:00,login,CN,CN,900,26,9,550.0,48.38478772916639,3508,12.383999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0738,KEY-0738,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,In Progress,Reporter 6,Assignee 6,2024-01-13,2025-09-19 22:15:24.985808,615,63.62,Critical,IT,Steps to resolve Missing or Inaccurate Asset Records,2573342.0,KPI,User_40,2024-01-13 01:33:00,login,JP,AU,900,28,10,1220.0,71.61596387587582,6822,17.924000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0739,KEY-0739,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Closed,Reporter 2,Assignee 12,2024-01-13,2024-01-15 00:00:00.000000,2,39.58,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,1384162.5,KPI,User_26,2024-01-13 08:58:00,file_access,Unknown,Unknown,1618,26,21,2977.5,24.688283188361297,7311,11.065999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0740,KEY-0740,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Resolved,Reporter 5,Assignee 9,2024-10-04,2024-10-05 00:00:00.000000,1,39.12,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,309005.0,KRI,User_61,2024-10-04 09:12:00,login,EU,EU,1257,31,13,593.0,75.7263283103601,6409,12.623999999999999,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0741,KEY-0741,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Open,Reporter 6,Assignee 13,2023-11-09,2025-09-19 22:15:24.985808,680,38.5,Critical,Operations,Steps to resolve Insufficient Coverage in Annual Risk Assessment,621128.0,KPI,User_5,2023-11-09 11:22:00,data_modification,USA,USA,900,26,17,512.0,21.29297323086351,5966,13.099999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
