Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0645,KEY-0645,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Closed,Reporter 1,Assignee 2,2023-07-29,2023-07-31 00:00:00.000000,2,92.25,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1569716.0,KRI,User_92,2023-07-29 12:34:00,login,CN,CN,1734,26,13,5159.0,24.55,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0646,KEY-0646,Weak Authentication Protocols,1,Access Control,Critical,Open,Reporter 3,Assignee 17,2024-01-26,2025-01-29 01:48:48.548031,369,64.0,Critical,External Contractors,Steps to resolve Weak Authentication Protocols,1207853.0,KPI,User_76,2024-01-26 13:29:00,file_access,IN,JP,1906,26,10,14186.0,19.3,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0647,KEY-0647,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Resolved,Reporter 5,Assignee 17,2024-03-23,2024-03-30 00:00:00.000000,7,22.85,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,520808.0,KPI,User_35,2024-03-23 12:57:00,data_modification,Unknown,UK,960,26,13,2543.0,10.270000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0648,KEY-0648,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Open,Reporter 4,Assignee 8,2024-08-10,2025-01-29 01:48:48.548031,172,52.59,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,2810948.0,KPI,User_15,2024-08-10 17:12:00,data_modification,AU,AU,900,28,10,3344.0,17.018,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0649,KEY-0649,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Resolved,Reporter 2,Assignee 7,2023-10-02,2023-10-03 00:00:00.000000,1,38.08,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2492045.0,KPI,User_94,2023-10-02 15:01:00,data_modification,CANADA,CANADA,900,26,10,1325.0,13.116,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0650,KEY-0650,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,In Progress,Reporter 7,Assignee 4,2024-07-18,2025-01-29 01:48:48.548031,195,68.83,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1198823.0,KRI,User_77,2024-07-18 15:21:00,login,CANADA,IN,1803,35,6,7109.0,20.266,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0651,KEY-0651,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,In Progress,Reporter 5,Assignee 1,2024-02-16,2025-01-29 01:48:48.548031,348,47.91,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,2895488.0,KRI,User_91,2024-02-16 05:21:00,data_modification,IN,IN,2105,26,17,1424.0,16.082,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0652,KEY-0652,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,In Progress,Reporter 2,Assignee 12,2023-10-16,2025-01-29 01:48:48.548031,471,62.9,Critical,IT,Steps to resolve Weak Cloud Storage Access Controls,2255855.0,KRI,User_33,2023-10-16 15:58:00,file_access,CANADA,IN,995,26,10,2105.0,18.48,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0653,KEY-0653,Inconsistent Review of Security Policies,1,Management Oversight,Low,Closed,Reporter 6,Assignee 2,2023-08-11,2023-08-19 00:00:00.000000,8,84.53,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,1715542.5,KPI,User_18,2023-08-11 23:20:00,data_modification,FR,FR,900,26,9,6602.5,21.006000000000004,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0654,KEY-0654,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,In Progress,Reporter 9,Assignee 4,2023-03-28,2025-01-29 01:48:48.548031,673,50.87,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2722100.0,KRI,User_97,2023-03-28 18:29:00,login,CN,CN,900,26,24,1766.0,16.073999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0655,KEY-0655,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Closed,Reporter 10,Assignee 4,2024-12-01,2024-12-09 00:00:00.000000,8,74.43,Critical,IT,Steps to resolve Access by Unauthorized Personnel Detected,781650.0,KRI,User_38,2024-12-01 05:26:00,data_modification,IN,IN,1271,26,12,700.0,18.986000000000004,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0656,KEY-0656,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,In Progress,Reporter 2,Assignee 20,2024-07-26,2025-01-29 01:48:48.548031,187,67.55,Critical,External Contractors,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1949264.0,KPI,User_28,2024-07-26 12:50:00,file_access,JP,JP,1349,26,10,1097.0,19.41,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0657,KEY-0657,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,In Progress,Reporter 10,Assignee 19,2024-04-21,2025-01-29 01:48:48.548031,283,77.64,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,520215.0,KRI,User_6,2024-04-21 18:01:00,data_modification,USA,USA,900,30,18,3385.0,20.528,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0658,KEY-0658,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Closed,Reporter 8,Assignee 3,2024-06-18,2024-06-20 00:00:00.000000,2,69.0,Critical,External Contractors,Steps to resolve Detected Malware Infiltration in Internal Systems,2189445.0,KRI,User_83,2024-06-18 18:27:00,login,USA,USA,900,26,18,1397.5,18.400000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0659,KEY-0659,Inconsistent Review of Security Policies,1,Management Oversight,High,Resolved,Reporter 3,Assignee 16,2023-08-24,2023-08-26 00:00:00.000000,2,37.66,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,2518943.0,KPI,User_63,2023-08-24 01:09:00,login,IN,IN,900,26,21,8813.0,13.032,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0660,KEY-0660,Inconsistent Review of Security Policies,1,Management Oversight,High,In Progress,Reporter 3,Assignee 14,2025-01-19,2025-01-29 01:48:48.548031,10,109.1,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,1716656.0,KPI,User_46,2025-01-19 18:53:00,file_access,CN,IN,1427,26,10,9485.0,27.72,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0661,KEY-0661,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,In Progress,Reporter 4,Assignee 11,2023-12-19,2025-01-29 01:48:48.548031,407,42.77,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1457580.0,KPI,User_31,2023-12-19 17:59:00,data_modification,UK,UK,1142,26,15,1380.0,12.654,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0662,KEY-0662,Detected Malware Infiltration in Internal Systems,1,Malware,Low,In Progress,Reporter 2,Assignee 11,2024-11-08,2025-01-29 01:48:48.548031,82,18.45,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,1965562.5,KRI,User_91,2024-11-08 17:05:00,file_access,USA,USA,2156,26,9,8952.5,7.79,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0663,KEY-0663,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Open,Reporter 2,Assignee 12,2024-12-06,2025-01-29 01:48:48.548031,54,80.28,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2460647.0,KRI,User_87,2024-12-06 09:38:00,file_access,Unknown,UK,1589,46,13,3122.0,22.556,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0664,KEY-0664,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Resolved,Reporter 2,Assignee 9,2023-07-19,2023-07-22 00:00:00.000000,3,77.72,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,2020857.5,KPI,User_50,2023-07-19 09:59:00,file_access,CANADA,CANADA,900,26,12,532.5,20.144000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0665,KEY-0665,Insufficient Access Control Measures,1,Control Effectiveness,Low,Open,Reporter 9,Assignee 13,2023-10-24,2025-01-29 01:48:48.548031,463,7.23,High,Operations,Steps to resolve Insufficient Access Control Measures,255675.0,KPI,User_22,2023-10-24 15:42:00,data_modification,UK,UK,907,26,18,2742.5,5.146000000000001,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow
ISSUE-0666,KEY-0666,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 3,Assignee 13,2024-10-15,2024-10-16 00:00:00.000000,1,82.86,Critical,Operations,Steps to resolve Outdated Operating System Components,2026747.5,KPI,User_73,2024-10-15 12:15:00,file_access,FR,FR,900,27,12,14622.5,20.272000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0667,KEY-0667,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,In Progress,Reporter 9,Assignee 3,2024-06-23,2025-01-29 01:48:48.548031,220,56.25,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,1828832.0,KRI,User_59,2024-06-23 13:01:00,data_modification,JP,JP,900,31,10,3299.0,17.75,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0668,KEY-0668,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Open,Reporter 2,Assignee 14,2024-08-20,2025-01-29 01:48:48.548031,162,71.49,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,1992863.0,KPI,User_37,2024-08-20 18:55:00,login,JP,JP,900,28,6,638.0,20.798000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0669,KEY-0669,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,In Progress,Reporter 4,Assignee 4,2023-04-19,2025-01-29 01:48:48.548031,651,13.29,Critical,External Contractors,Steps to resolve Weak Cloud Storage Access Controls,1492395.0,KRI,User_48,2023-04-19 11:39:00,login,Unknown,Unknown,1311,26,12,2735.0,6.758,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow
ISSUE-0670,KEY-0670,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Closed,Reporter 8,Assignee 15,2024-07-12,2024-07-21 00:00:00.000000,9,84.14,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,792590.0,KRI,User_54,2024-07-12 03:58:00,file_access,JP,JP,900,27,9,1240.0,20.928,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0671,KEY-0671,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Resolved,Reporter 3,Assignee 20,2024-03-12,2024-03-22 00:00:00.000000,10,49.04,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,667328.0,KRI,User_47,2024-03-12 02:46:00,file_access,UK,UK,976,26,10,3329.0,16.308,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0672,KEY-0672,Insufficient Access Control Measures,1,Control Effectiveness,Low,In Progress,Reporter 6,Assignee 13,2023-03-17,2025-01-29 01:48:48.548031,684,57.97,Critical,Sales,Steps to resolve Insufficient Access Control Measures,1694752.5,KPI,User_7,2023-03-17 18:49:00,data_modification,EU,EU,900,26,15,1367.5,15.694,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0673,KEY-0673,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Open,Reporter 10,Assignee 4,2023-05-23,2025-01-29 01:48:48.548031,617,63.74,Critical,Operations,Steps to resolve Insufficient Access Control Measures,1618988.0,KPI,User_84,2023-05-23 10:39:00,file_access,IN,IN,900,26,17,3746.0,19.248,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0674,KEY-0674,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Open,Reporter 7,Assignee 15,2023-10-22,2025-01-29 01:48:48.548031,465,84.11,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2785739.0,KPI,User_24,2023-10-22 07:17:00,file_access,AU,Unknown,1497,26,10,1460.0,22.721999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0675,KEY-0675,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Open,Reporter 10,Assignee 13,2023-07-07,2025-01-29 01:48:48.548031,572,57.24,Critical,Sales,Steps to resolve Inconsistent Review of Security Policies,271482.5,KPI,User_69,2023-07-07 17:08:00,file_access,UK,UK,900,26,6,3127.5,16.448,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0676,KEY-0676,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Open,Reporter 8,Assignee 20,2023-07-07,2025-01-29 01:48:48.548031,572,79.66,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,2371727.0,KRI,User_56,2023-07-07 09:34:00,data_modification,DE,DE,1502,28,13,2663.0,21.832,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0677,KEY-0677,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Closed,Reporter 6,Assignee 6,2024-10-25,2024-10-30 00:00:00.000000,5,49.03,Critical,Sales,Steps to resolve Insufficient Access Control Measures,1288808.0,KPI,User_22,2024-10-25 09:41:00,login,Unknown,Unknown,900,26,13,2153.0,16.106,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0678,KEY-0678,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 7,Assignee 6,2024-04-29,2025-01-29 01:48:48.548031,275,96.97,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,2220222.5,KRI,User_95,2024-04-29 23:16:00,data_modification,CN,CN,1309,26,9,1380.0,24.394000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0679,KEY-0679,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Open,Reporter 5,Assignee 3,2023-02-04,2025-01-29 01:48:48.548031,725,37.76,Critical,IT,Steps to resolve Weak Cloud Storage Access Controls,2494392.5,KRI,User_79,2023-02-04 13:17:00,file_access,FR,FR,2267,26,15,10272.5,12.552,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0680,KEY-0680,Inadequate Firewall Configurations,1,Network Security,High,Resolved,Reporter 10,Assignee 17,2025-01-18,2025-01-26 00:00:00.000000,8,43.92,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,2144153.0,KPI,User_29,2025-01-18 16:21:00,file_access,JP,JP,1526,26,6,2534.0,14.684000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0681,KEY-0681,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Open,Reporter 4,Assignee 5,2024-04-26,2025-01-29 01:48:48.548031,278,36.97,Critical,External Contractors,Steps to resolve Supplier Security Compliance Gaps,1801148.0,KPI,User_57,2024-04-26 06:56:00,login,USA,USA,900,26,13,2321.0,13.894,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0682,KEY-0682,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Open,Reporter 7,Assignee 18,2024-04-03,2025-01-29 01:48:48.548031,301,27.98,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,210290.0,KRI,User_22,2024-04-03 06:44:00,file_access,JP,JP,900,26,24,557.0,12.096,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0683,KEY-0683,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Resolved,Reporter 5,Assignee 8,2023-03-23,2023-03-25 00:00:00.000000,2,90.12,Critical,Finance,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2039909.0,KPI,User_24,2023-03-23 00:05:00,login,IN,CN,1543,28,6,2885.0,24.124000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0684,KEY-0684,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Open,Reporter 9,Assignee 9,2023-07-02,2025-01-29 01:48:48.548031,577,52.23,Critical,C-Suite Executives,Steps to resolve Weak Cloud Storage Access Controls,2330477.0,KRI,User_68,2023-07-02 07:11:00,data_modification,IN,IN,900,26,24,7103.0,16.945999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0685,KEY-0685,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Closed,Reporter 9,Assignee 20,2023-11-06,2023-11-11 00:00:00.000000,5,81.34,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,1953353.0,KRI,User_100,2023-11-06 08:11:00,login,FR,FR,1292,26,24,5462.0,21.968,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0686,KEY-0686,Inconsistent Review of Security Policies,1,Management Oversight,High,Resolved,Reporter 9,Assignee 5,2024-01-09,2024-01-13 00:00:00.000000,4,18.03,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,2715908.0,KPI,User_99,2024-01-09 13:15:00,login,Unknown,Unknown,945,26,13,2906.0,9.306000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0687,KEY-0687,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Closed,Reporter 2,Assignee 11,2024-06-29,2024-07-06 00:00:00.000000,7,83.55,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,2203802.5,KPI,User_34,2024-06-29 00:10:00,data_modification,DE,DE,2771,26,12,2597.5,21.51,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0688,KEY-0688,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Resolved,Reporter 10,Assignee 14,2024-07-27,2024-08-04 00:00:00.000000,8,58.48,Critical,C-Suite Executives,Steps to resolve Access by Unauthorized Personnel Detected,2978339.0,KRI,User_6,2024-07-27 18:02:00,login,CN,CN,900,26,13,4766.0,17.596,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0689,KEY-0689,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,In Progress,Reporter 9,Assignee 9,2024-07-06,2025-01-29 01:48:48.548031,207,60.82,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,920775.0,KPI,User_83,2024-07-06 23:55:00,file_access,Unknown,Unknown,1266,27,21,627.5,17.164,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0690,KEY-0690,Weak Authentication Protocols,1,Access Control,Critical,Resolved,Reporter 6,Assignee 1,2023-08-22,2023-08-28 00:00:00.000000,6,31.17,Critical,Legal,Steps to resolve Weak Authentication Protocols,1669337.0,KPI,User_34,2023-08-22 11:03:00,file_access,EU,EU,1336,26,10,1541.0,12.534000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0691,KEY-0691,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Closed,Reporter 8,Assignee 18,2023-12-31,2024-01-09 00:00:00.000000,9,56.0,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,555472.5,KPI,User_81,2023-12-31 10:14:00,data_modification,FR,EU,900,26,6,6147.5,16.200000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0692,KEY-0692,Supplier Security Compliance Gaps,1,Procurement Security,High,In Progress,Reporter 5,Assignee 14,2023-02-20,2025-01-29 01:48:48.548031,709,60.41,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,2800577.0,KPI,User_91,2023-02-20 20:01:00,login,JP,FR,900,26,17,8135.0,17.982,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0693,KEY-0693,Inconsistent Review of Security Policies,1,Management Oversight,Critical,Closed,Reporter 1,Assignee 19,2023-11-14,2023-11-16 00:00:00.000000,2,97.07,Critical,Legal,Steps to resolve Inconsistent Review of Security Policies,2643662.0,KPI,User_48,2023-11-14 20:43:00,login,IN,IN,1239,35,10,2243.0,25.514000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0694,KEY-0694,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Closed,Reporter 5,Assignee 9,2024-08-16,2024-08-18 00:00:00.000000,2,2.53,Low,Sales,Steps to resolve Missing or Inaccurate Asset Records,1869278.0,KPI,User_85,2024-08-16 18:42:00,file_access,JP,JP,985,26,13,1757.0,4.406,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0695,KEY-0695,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Closed,Reporter 7,Assignee 13,2024-07-17,2024-07-24 00:00:00.000000,7,9.25,High,External Contractors,Steps to resolve Successful Phishing Attempt Targeting Executives,1913879.0,KRI,User_42,2024-07-17 07:35:00,data_modification,USA,USA,1749,26,10,3335.0,7.749999999999999,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0696,KEY-0696,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,In Progress,Reporter 8,Assignee 3,2024-07-11,2025-01-29 01:48:48.548031,202,20.84,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2957963.0,KRI,User_23,2024-07-11 18:08:00,login,DE,DE,1002,26,10,6545.0,10.068,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0697,KEY-0697,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 1,Assignee 6,2023-03-25,2023-04-03 00:00:00.000000,9,33.46,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,2519855.0,KRI,User_31,2023-03-25 12:47:00,data_modification,FR,FR,1775,39,17,506.0,12.592,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0698,KEY-0698,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Closed,Reporter 6,Assignee 5,2023-12-04,2023-12-13 00:00:00.000000,9,20.78,Critical,IT,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1515065.0,KRI,User_67,2023-12-04 23:39:00,data_modification,FR,FR,900,26,12,1585.0,8.256,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0699,KEY-0699,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Open,Reporter 10,Assignee 13,2023-02-06,2025-01-29 01:48:48.548031,723,61.52,Critical,Finance,Steps to resolve Access by Unauthorized Personnel Detected,480202.5,KRI,User_74,2023-02-06 22:16:00,file_access,Unknown,Unknown,1392,26,9,2995.0,17.304000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0700,KEY-0700,Inadequate Firewall Configurations,1,Network Security,Medium,Open,Reporter 1,Assignee 16,2024-04-30,2025-01-29 01:48:48.548031,274,41.69,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,1886082.5,KPI,User_62,2024-04-30 13:56:00,data_modification,UK,UK,1089,27,9,1540.0,13.338,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0701,KEY-0701,Outdated Operating System Components,1,System Vulnerability,High,In Progress,Reporter 10,Assignee 8,2024-06-26,2025-01-29 01:48:48.548031,217,73.62,Critical,Sales,Steps to resolve Outdated Operating System Components,1641095.0,KPI,User_79,2024-06-26 23:50:00,data_modification,USA,USA,900,26,13,1136.0,20.624000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0702,KEY-0702,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Closed,Reporter 5,Assignee 4,2024-12-16,2024-12-25 00:00:00.000000,9,18.57,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2335817.0,KPI,User_46,2024-12-16 18:04:00,data_modification,CANADA,CANADA,900,26,10,2696.0,10.214,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0703,KEY-0703,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Closed,Reporter 9,Assignee 13,2023-02-04,2023-02-12 00:00:00.000000,8,49.02,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1711067.5,KRI,User_44,2023-02-04 04:01:00,login,CANADA,CANADA,900,26,9,2250.0,14.804000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0704,KEY-0704,Insufficient Access Control Measures,1,Control Effectiveness,High,Resolved,Reporter 10,Assignee 18,2024-07-14,2024-07-21 00:00:00.000000,7,26.28,Critical,HR,Steps to resolve Insufficient Access Control Measures,2084609.0,KPI,User_88,2024-07-14 11:58:00,file_access,Unknown,Unknown,987,26,17,8873.0,10.956000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
